,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo,valence,key,duration_ms
301,0.000342,0.606,0.805,0.0,-5.952,0.0505,155.065,0.563,9.0,131625.0
302,7.53e-06,0.559,0.871,0.00545,-5.338,0.0397,104.97,0.572,5.0,213920.0
303,0.00348,0.789,0.614,0.00152,-6.491,0.0579,126.035,0.108,1.0,198898.0
304,0.102,0.392,0.541,1.02e-05,-8.68,0.0641,181.866,0.447,1.0,306656.0
305,0.095,0.418,0.31,0.0,-9.869,0.0625,139.614,0.131,11.0,260170.0
306,0.599,0.507,0.586,0.0544,-8.15,0.0586,108.164,0.588,0.0,191623.0
307,0.0383,0.678,0.798,0.269,-5.195,0.0316,99.941,0.509,10.0,137528.0
308,0.393,0.602,0.707,0.0,-4.097,0.302,75.087,0.554,9.0,200187.0
309,0.305,0.956,0.515,0.0,-9.962,0.337,119.937,0.69,11.0,122070.0
310,0.696,0.768,0.74,6.81e-06,-6.595,0.336,141.059,0.532,0.0,129362.0
311,0.0544,0.542,0.487,0.000885,-9.53,0.0286,111.307,0.119,1.0,216631.0
312,0.505,0.706,0.648,0.0,-6.348,0.324,77.533,0.802,8.0,161041.0
313,0.0857,0.435,0.768,0.000231,-5.352,0.201,107.588,0.378,6.0,239888.0
314,0.013,0.572,0.839,0.00976,-5.083,0.0377,143.969,0.465,4.0,196784.0
315,0.473,0.516,0.322,0.00194,-11.762,0.0292,148.005,0.261,9.0,182888.0
316,0.031,0.347,0.758,0.000659,-7.753,0.0706,117.959,0.484,8.0,165674.0
317,0.695,0.593,0.352,2.22e-05,-8.296,0.0284,119.988,0.226,4.0,220750.0
318,0.396,0.65,0.574,0.000112,-10.3,0.101,83.963,0.441,11.0,237745.0
319,0.218,0.509,0.79,0.125,-7.105,0.0293,147.073,0.625,0.0,320467.0
320,0.0205,0.37,0.467,0.572,-9.013,0.0273,94.485,0.182,5.0,290617.0
321,0.136,0.464,0.417,0.022,-9.345,0.0256,67.528,0.479,0.0,183956.0
322,0.667,0.901,0.136,0.354,-16.127,0.102,150.076,0.643,8.0,211140.0
323,0.693,0.534,0.821,1.02e-05,-7.463,0.107,111.032,0.509,5.0,142120.0
324,0.511,0.639,0.723,0.0,-6.462,0.0532,136.872,0.878,7.0,187558.0
325,0.213,0.812,0.479,1.21e-06,-5.678,0.333,169.922,0.559,2.0,234353.0
326,0.0292,0.802,0.623,0.055,-5.862,0.459,74.987,0.457,11.0,169947.0
327,0.872,0.845,0.398,0.00713,-15.781,0.268,109.996,0.482,5.0,122222.0
328,0.425,0.698,0.546,0.00314,-7.234,0.0559,145.044,0.335,0.0,181080.0
329,0.579,0.912,0.507,0.0,-11.952,0.0587,134.978,0.725,2.0,115556.0
330,0.652,0.77,0.661,0.0,-8.199,0.0336,120.053,0.943,2.0,174253.0
331,0.312,0.653,0.474,6.65e-06,-10.899,0.103,85.024,0.361,5.0,135529.0
332,0.143,0.758,0.655,0.0,-7.226,0.0305,128.019,0.972,5.0,143841.0
333,0.948,0.465,0.225,0.00155,-12.637,0.0455,57.75,0.207,4.0,256427.0
334,0.695,0.445,0.537,1.65e-05,-8.532,0.04,122.769,0.131,4.0,244360.0
335,0.18,0.571,0.549,0.0,-7.38,0.404,119.497,0.447,1.0,194787.0
336,0.15,0.587,0.295,0.0,-14.542,0.0463,122.064,0.128,11.0,206125.0
337,0.117,0.938,0.606,0.0,-6.396,0.419,121.108,0.706,6.0,123673.0
338,0.03,0.954,0.516,7.54e-06,-5.817,0.16,105.001,0.624,6.0,139560.0
339,0.393,0.628,0.676,6.94e-05,-4.227,0.0424,78.996,0.723,6.0,215687.0
340,0.77,0.62,0.409,0.0542,-10.146,0.0282,113.946,0.582,1.0,135067.0
341,0.49,0.397,0.446,0.00892,-7.032,0.0373,178.05,0.214,7.0,185000.0
342,0.753,0.584,0.453,0.0,-6.682,0.0661,124.913,0.328,8.0,241624.0
343,0.466,0.82,0.446,0.0,-7.553,0.213,81.01,0.831,7.0,159307.0
344,0.0427,0.683,0.764,0.0,-5.995,0.0441,149.949,0.137,2.0,160325.0
345,0.124,0.751,0.661,0.0,-6.131,0.0871,120.052,0.761,9.0,147481.0
346,0.285,0.865,0.69,0.0162,-7.448,0.0443,121.983,0.867,7.0,188867.0
347,0.112,0.983,0.532,2.78e-06,-11.632,0.293,119.97,0.627,0.0,176286.0
348,0.156,0.454,0.466,0.218,-7.354,0.0363,144.378,0.228,7.0,186723.0
349,0.0495,0.612,0.807,0.0177,-2.81,0.0336,124.053,0.398,10.0,240400.0
350,0.0509,0.781,0.728,1.94e-06,-4.981,0.0621,102.99,0.395,1.0,219306.0
351,0.0846,0.843,0.669,1.28e-05,-4.105,0.0639,136.979,0.435,1.0,238253.0
352,0.932,0.612,0.28,0.0,-8.648,0.0434,72.795,0.387,0.0,213827.0
353,0.024,0.645,0.496,0.0,-7.776,0.119,130.984,0.212,5.0,194213.0
354,0.000176,0.596,0.681,0.0348,-5.56,0.104,192.182,0.345,11.0,162157.0
355,0.000146,0.718,0.585,0.00938,-10.263,0.27,141.093,0.636,6.0,143467.0
356,0.354,0.626,0.357,0.0,-7.166,0.0631,179.869,0.401,2.0,238867.0
357,0.025,0.479,0.714,0.0153,-3.776,0.109,98.236,0.49,7.0,172415.0
358,0.879,0.577,0.366,7.76e-05,-11.792,0.0368,129.923,0.0841,8.0,212785.0
359,0.281,0.632,0.924,0.0,-1.802,0.29,86.844,0.441,1.0,267520.0
360,0.376,0.68,0.428,0.000344,-8.107,0.135,98.222,0.334,6.0,269333.0
361,0.534,0.574,0.469,9.21e-05,-8.209,0.0254,132.023,0.288,4.0,242485.0
362,0.0512,0.655,0.714,0.48,-7.78,0.0572,123.002,0.131,7.0,210562.0
363,0.0985,0.556,0.543,0.0,-6.808,0.131,77.787,0.431,4.0,223441.0
364,0.621,0.898,0.732,1.29e-05,-3.982,0.0427,115.955,0.96,7.0,142759.0
365,0.859,0.627,0.123,0.00105,-14.411,0.0316,131.883,0.11,7.0,120429.0
366,0.856,0.372,0.239,0.000175,-11.314,0.0296,113.451,0.127,6.0,102813.0
367,0.667,0.545,0.545,5.48e-05,-7.362,0.107,159.94,0.549,9.0,184516.0
368,0.142,0.706,0.505,0.0,-6.923,0.193,160.053,0.388,8.0,218880.0
369,0.0652,0.486,0.545,0.00474,-7.924,0.0336,150.187,0.0385,11.0,123891.0
370,0.557,0.555,0.216,0.00416,-11.661,0.0721,79.109,0.504,3.0,87000.0
371,0.0717,0.509,0.637,1.08e-05,-4.83,0.0471,172.006,0.378,4.0,224000.0
372,0.0696,0.585,0.595,0.266,-10.444,0.0328,140.037,0.039,8.0,259147.0
373,0.108,0.39,0.752,0.00308,-7.581,0.19,128.926,0.637,7.0,127781.0
374,0.179,0.574,0.479,0.0803,-7.776,0.0355,115.263,0.303,8.0,208854.0
375,0.0388,0.702,0.586,7.27e-05,-7.83,0.0313,134.951,0.608,9.0,199111.0
376,0.076,0.392,0.802,0.00908,-4.014,0.0418,152.734,0.101,1.0,213373.0
377,0.0464,0.73,0.785,0.0216,-6.512,0.0554,94.094,0.649,8.0,147875.0
378,0.0584,0.912,0.61,0.0,-7.029,0.168,113.941,0.763,2.0,211476.0
379,0.00118,0.602,0.537,0.947,-11.389,0.0332,139.94,0.428,10.0,122250.0
380,0.814,0.516,0.546,4.5e-06,-9.105,0.249,78.267,0.515,5.0,271733.0
381,0.181,0.731,0.807,0.751,-6.492,0.1,114.759,0.765,3.0,179120.0
382,0.653,0.515,0.593,0.162,-4.801,0.0322,94.467,0.153,4.0,209260.0
383,0.351,0.278,0.427,0.0,-8.688,0.0311,150.836,0.243,2.0,276253.0
384,0.027,0.923,0.678,0.00598,-7.124,0.0837,90.013,0.72,9.0,140053.0
385,0.252,0.696,0.809,0.000128,-8.254,0.05,132.962,0.857,5.0,131013.0
386,0.03,0.954,0.516,7.54e-06,-5.817,0.16,105.001,0.624,6.0,139560.0
387,0.095,0.418,0.31,0.0,-9.869,0.0625,139.614,0.131,11.0,260170.0
388,0.534,0.574,0.469,9.21e-05,-8.209,0.0254,132.023,0.288,4.0,242485.0
389,0.0543,0.644,0.728,0.169,-5.75,0.0351,88.993,0.43,8.0,153947.0
390,0.0267,0.684,0.607,0.000307,-8.127,0.1,81.001,0.498,11.0,195373.0
391,0.579,0.912,0.507,0.0,-11.952,0.0587,134.978,0.725,2.0,115556.0
392,0.138,0.538,0.742,4.67e-05,-5.355,0.114,96.107,0.25,2.0,272373.0
393,0.65,0.726,0.353,0.002,-10.273,0.105,137.66,0.503,10.0,169014.0
394,0.777,0.551,0.55,0.0,-5.339,0.0286,101.19,0.342,10.0,176440.0
395,0.621,0.898,0.732,1.29e-05,-3.982,0.0427,115.955,0.96,7.0,142759.0
396,0.695,0.593,0.352,2.22e-05,-8.296,0.0284,119.988,0.226,4.0,220750.0
397,0.142,0.323,0.737,0.000162,-4.008,0.0338,113.26,0.155,10.0,241067.0
398,0.653,0.515,0.593,0.162,-4.801,0.0322,94.467,0.153,4.0,209260.0
399,0.473,0.516,0.322,0.00194,-11.762,0.0292,148.005,0.261,9.0,182888.0
400,0.0632,0.707,0.681,5.15e-06,-4.325,0.0668,117.999,0.646,0.0,200455.0
401,0.013,0.572,0.839,0.00976,-5.083,0.0377,143.969,0.465,4.0,196784.0
402,0.0104,0.425,0.754,0.112,-6.028,0.0367,152.092,0.558,2.0,135693.0
403,0.0103,0.686,0.897,0.103,-7.18,0.0386,129.975,0.355,11.0,163139.0
404,0.305,0.956,0.515,0.0,-9.962,0.337,119.937,0.69,11.0,122070.0
405,0.626,0.686,0.507,7.51e-05,-7.097,0.0357,168.955,0.69,1.0,232115.0
406,0.312,0.584,0.684,9.05e-05,-4.314,0.567,210.164,0.72,10.0,213573.0
407,0.204,0.398,0.705,5.13e-05,-7.07,0.0756,111.487,0.635,5.0,145668.0
408,0.314,0.816,0.367,0.0,-9.354,0.0588,116.035,0.413,2.0,208630.0
409,0.0826,0.704,0.797,0.000745,-5.927,0.0475,139.994,0.825,0.0,148486.0
410,0.111,0.582,0.525,0.0,-7.163,0.0627,133.249,0.51,1.0,260253.0
411,0.428,0.782,0.587,1.85e-06,-8.3,0.0324,120.041,0.76,11.0,174253.0
412,0.0128,0.587,0.742,0.00107,-6.64,0.0529,145.007,0.199,6.0,206000.0
413,0.696,0.768,0.74,6.81e-06,-6.595,0.336,141.059,0.532,0.0,129362.0
414,0.325,0.485,0.409,0.0,-10.711,0.101,138.419,0.376,9.0,164571.0
415,0.0635,0.733,0.69,1.18e-06,-5.529,0.0427,116.992,0.31,9.0,184613.0
416,0.632,0.744,0.516,0.0,-6.365,0.0513,97.944,0.281,2.0,152293.0
417,7.53e-06,0.559,0.871,0.00545,-5.338,0.0397,104.97,0.572,5.0,213920.0
418,0.102,0.554,0.854,9.26e-05,-6.263,0.0567,82.012,0.387,6.0,257744.0
419,0.141,0.559,0.551,0.0,-7.231,0.132,143.008,0.392,5.0,201800.0
420,0.209,0.637,0.678,0.0,-3.798,0.266,84.039,0.254,0.0,250760.0
421,0.0921,0.73,0.907,0.114,-3.72,0.0606,120.968,0.249,2.0,111074.0
422,0.0495,0.612,0.807,0.0177,-2.81,0.0336,124.053,0.398,10.0,240400.0
423,0.00547,0.712,0.972,7.06e-05,-0.514,0.112,119.966,0.568,10.0,145000.0
424,0.0107,0.591,0.637,1.95e-06,-6.365,0.03,99.998,0.432,9.0,244760.0
425,0.0368,0.78,0.689,9.69e-06,-5.668,0.141,115.042,0.642,7.0,225389.0
426,0.453,0.571,0.544,0.00805,-10.613,0.0299,132.052,0.216,6.0,132631.0
427,0.0645,0.95,0.891,1.77e-05,-2.653,0.241,133.01,0.912,2.0,170977.0
428,0.00118,0.602,0.537,0.947,-11.389,0.0332,139.94,0.428,10.0,122250.0
429,0.115,0.9,0.509,1.67e-06,-6.647,0.257,100.007,0.765,1.0,99283.0
430,0.013,0.714,0.472,4.51e-06,-7.375,0.0864,131.121,0.238,2.0,156943.0
431,0.0124,0.557,0.803,1.61e-06,-3.599,0.213,92.134,0.657,1.0,213507.0
432,0.345,0.838,0.525,1.92e-06,-3.562,0.0665,144.981,0.884,10.0,134256.0
433,0.00383,0.561,0.965,7.07e-06,-3.673,0.0343,128.04,0.304,7.0,175238.0
434,0.179,0.574,0.479,0.0803,-7.776,0.0355,115.263,0.303,8.0,208854.0
435,0.0102,0.833,0.434,0.0219,-8.795,0.431,150.062,0.281,2.0,204600.0
436,0.316,0.676,0.625,0.000119,-5.455,0.0711,171.883,0.522,7.0,205428.0
437,0.13,0.637,0.643,1.8e-06,-6.571,0.0519,97.008,0.533,4.0,200690.0
438,0.0476,0.872,0.872,0.00112,-6.328,0.139,116.948,0.809,1.0,223080.0
439,0.0652,0.486,0.545,0.00474,-7.924,0.0336,150.187,0.0385,11.0,123891.0
440,0.037,0.791,0.862,2.19e-05,-3.24,0.11,123.994,0.592,9.0,214847.0
441,0.551,0.573,0.422,1.31e-05,-7.621,0.0678,124.357,0.693,10.0,184791.0
442,0.0292,0.802,0.623,0.055,-5.862,0.459,74.987,0.457,11.0,169947.0
443,0.0529,0.4,0.479,2.14e-06,-7.989,0.0308,166.159,0.213,8.0,229173.0
444,0.352,0.768,0.714,0.0,-5.11,0.0401,131.443,0.842,10.0,163026.0
445,0.107,0.565,0.636,9.9e-06,-8.198,0.0638,170.01,0.525,0.0,179551.0
446,0.112,0.468,0.779,0.000373,-4.839,0.0779,173.799,0.26,9.0,217747.0
447,0.38,0.911,0.573,0.0,-7.43,0.288,140.04,0.972,6.0,97393.0
448,0.146,0.824,0.453,0.0273,-9.604,0.0968,119.959,0.552,3.0,181831.0
449,0.0464,0.73,0.785,0.0216,-6.512,0.0554,94.094,0.649,8.0,147875.0
450,0.0503,0.561,0.52,1.86e-06,-9.342,0.244,153.15,0.424,11.0,239360.0
451,0.0777,0.801,0.601,3.23e-05,-7.574,0.255,159.969,0.74,8.0,182907.0
452,0.00125,0.315,0.715,7.97e-06,-8.072,0.0362,155.925,0.497,11.0,289533.0
453,0.00524,0.723,0.772,1.15e-05,-6.784,0.0792,102.004,0.58,1.0,146471.0
454,0.891,0.44,0.317,4.78e-06,-9.258,0.0531,169.914,0.268,8.0,233456.0
455,0.695,0.445,0.537,1.65e-05,-8.532,0.04,122.769,0.131,4.0,244360.0
456,0.77,0.62,0.409,0.0542,-10.146,0.0282,113.946,0.582,1.0,135067.0
457,0.164,0.736,0.906,0.585,-7.589,0.048,137.001,0.698,0.0,226627.0
458,0.167,0.6,0.76,4.07e-05,-6.123,0.0451,158.075,0.519,6.0,185573.0
459,0.0369,0.792,0.503,0.00057,-8.044,0.0626,99.97,0.381,1.0,185093.0
460,0.673,0.72,0.63,0.0,-3.547,0.277,179.974,0.607,4.0,199440.0
461,0.736,0.768,0.644,0.000837,-6.671,0.136,95.05,0.53,5.0,194543.0
462,0.855,0.523,0.477,0.0,-6.786,0.392,79.921,0.57,0.0,164387.0
463,0.0313,0.775,0.677,0.00517,-4.703,0.0442,124.011,0.698,8.0,189357.0
464,0.08,0.647,0.686,1.34e-06,-5.745,0.0413,79.928,0.268,3.0,258299.0
465,0.521,0.913,0.584,5.36e-05,-5.263,0.223,119.873,0.627,9.0,174370.0
466,0.0822,0.793,0.736,0.0,-3.254,0.0469,112.993,0.656,7.0,237525.0
467,0.26,0.885,0.698,0.000114,-3.338,0.0664,108.032,0.505,7.0,232222.0
468,0.355,0.781,0.662,0.0,-3.825,0.0336,91.999,0.686,0.0,197477.0
469,0.769,0.747,0.396,5.21e-06,-7.975,0.0571,93.393,0.381,5.0,178850.0
470,0.31,0.78,0.718,0.000163,-3.605,0.0506,127.949,0.342,3.0,199604.0
471,0.176,0.838,0.708,0.0,-4.668,0.166,119.984,0.96,5.0,128677.0
472,0.128,0.811,0.588,0.0004,-3.161,0.0464,107.022,0.553,1.0,226187.0
473,0.282,0.75,0.522,0.0,-7.018,0.0293,110.427,0.601,9.0,321556.0
474,0.121,0.831,0.76,0.000173,-8.238,0.0761,114.969,0.962,0.0,233573.0
475,0.0648,0.787,0.662,0.0,-4.285,0.0372,119.983,0.79,8.0,198880.0
476,0.305,0.824,0.772,0.387,-5.234,0.0574,125.01,0.508,1.0,223352.0
477,0.28,0.721,0.814,0.0,-3.459,0.045,157.002,0.944,11.0,233756.0
478,0.0474,0.812,0.791,9.08e-05,-3.704,0.0279,109.969,0.635,8.0,139146.0
479,0.189,0.787,0.728,2.29e-05,-3.455,0.389,180.066,0.545,6.0,200198.0
480,0.134,0.764,0.727,0.0,-5.364,0.108,160.026,0.537,5.0,141890.0
481,0.117,0.734,0.685,0.0,-5.37,0.0453,92.042,0.754,0.0,216753.0
482,0.0378,0.931,0.793,4.63e-06,-4.666,0.133,117.999,0.856,0.0,166529.0
483,0.341,0.793,0.78,0.0,-4.247,0.249,178.046,0.576,1.0,203360.0
484,0.073,0.762,0.608,6.59e-05,-6.344,0.0399,87.985,0.686,4.0,186832.0
485,0.32,0.453,0.673,0.0,-5.649,0.144,92.06,0.266,8.0,159849.0
486,0.44,0.726,0.544,3.56e-05,-4.44,0.229,178.117,0.613,2.0,204827.0
487,0.583,0.835,0.679,1.98e-06,-5.329,0.0364,124.98,0.85,7.0,162638.0
488,0.108,0.774,0.73,0.0,-3.865,0.134,91.966,0.421,0.0,212304.0
489,0.0125,0.621,0.782,0.033,-5.548,0.044,128.033,0.55,2.0,198938.0
490,0.458,0.637,0.768,0.00192,-6.468,0.056,94.982,0.297,0.0,193464.0
491,0.091,0.909,0.666,0.00545,-4.09,0.0502,125.037,0.585,5.0,147822.0
492,0.105,0.66,0.76,0.0,-4.04,0.436,177.854,0.799,9.0,191095.0
493,0.253,0.816,0.763,0.0,-4.488,0.0641,104.952,0.313,8.0,212571.0
494,0.472,0.951,0.692,0.000182,-4.038,0.312,115.047,0.431,5.0,201280.0
495,0.419,0.873,0.695,1.23e-06,-4.207,0.0459,131.963,0.823,0.0,158805.0
496,0.0934,0.843,0.7,0.0,-3.563,0.0803,93.991,0.899,4.0,226088.0
497,0.235,0.954,0.582,1.26e-06,-5.744,0.0727,130.008,0.884,9.0,170828.0
498,0.414,0.801,0.633,0.0,-2.785,0.0777,92.025,0.676,11.0,167674.0
499,0.0352,0.773,0.767,0.0,-4.019,0.0819,94.99,0.49,7.0,252162.0
500,0.141,0.756,0.682,0.0,-4.997,0.0783,91.972,0.479,1.0,162150.0
501,0.649,0.869,0.74,7.95e-06,-4.699,0.108,117.949,0.598,5.0,206499.0
502,0.234,0.695,0.636,0.0,-4.654,0.317,174.14,0.575,5.0,172235.0
503,0.786,0.535,0.515,0.0,-8.858,0.044,183.944,0.822,4.0,212915.0
504,0.0477,0.702,0.62,3.03e-05,-7.077,0.166,123.008,0.0669,2.0,221777.0
505,0.168,0.777,0.514,0.0,-9.616,0.065,79.492,0.875,10.0,183048.0
506,0.274,0.778,0.632,0.0,-5.6,0.0493,122.104,0.498,2.0,218289.0
507,0.101,0.797,0.677,0.0,-4.163,0.0857,130.034,0.919,9.0,219320.0
508,0.251,0.751,0.761,0.000238,-4.113,0.15,92.032,0.553,11.0,151325.0
509,0.0816,0.714,0.73,5.77e-06,-5.237,0.12,179.992,0.663,11.0,163259.0
510,0.105,0.689,0.627,0.000321,-5.692,0.308,184.008,0.905,6.0,187704.0
511,0.352,0.768,0.714,0.0,-5.11,0.0401,131.443,0.842,10.0,163026.0
512,0.44,0.761,0.525,6.7e-06,-6.9,0.0944,80.87,0.531,11.0,238805.0
513,0.342,0.52,0.731,0.00101,-5.338,0.0557,173.93,0.662,6.0,167303.0
514,0.0826,0.704,0.797,0.000745,-5.927,0.0475,139.994,0.825,0.0,148486.0
515,0.121,0.912,0.774,0.0127,-4.673,0.0455,119.966,0.632,0.0,155589.0
516,0.178,0.604,0.741,3.49e-05,-5.571,0.0475,153.947,0.473,2.0,153190.0
517,0.0383,0.591,0.764,0.0,-5.484,0.0483,169.928,0.478,1.0,141806.0
518,0.619,0.881,0.592,1.32e-05,-4.898,0.0324,101.058,0.719,2.0,154487.0
519,0.0153,0.773,0.47,0.000193,-7.93,0.0299,94.995,0.399,2.0,162680.0
520,0.125,0.731,0.626,0.0,-6.919,0.0805,82.488,0.862,11.0,173640.0
521,0.281,0.788,0.859,0.0,-2.724,0.0856,141.02,0.822,2.0,207853.0
522,0.00813,0.588,0.701,0.0,-6.39,0.0402,104.988,0.443,9.0,228000.0
523,0.259,0.764,0.705,8.92e-05,-3.463,0.0284,110.97,0.781,8.0,208667.0
524,0.335,0.563,0.664,0.0,-5.044,0.154,166.928,0.688,9.0,178147.0
525,0.0106,0.658,0.634,0.0,-5.797,0.0413,139.98,0.29,1.0,170813.0
526,0.182,0.756,0.697,0.0,-6.377,0.0401,94.996,0.956,8.0,206071.0
527,0.122,0.548,0.816,0.0,-4.209,0.0465,95.39,0.557,0.0,174000.0
528,0.299,0.695,0.54,0.0,-5.692,0.0493,121.932,0.415,4.0,168602.0
529,0.0995,0.836,0.743,0.0,-6.305,0.0656,108.966,0.722,10.0,191822.0
530,0.0451,0.807,0.893,2.79e-05,-3.745,0.0347,126.011,0.537,11.0,230747.0
531,0.00517,0.52,0.903,0.0,-5.497,0.042,74.988,0.652,2.0,219801.0
532,0.00883,0.702,0.825,0.0,-3.787,0.0601,102.977,0.915,6.0,203064.0
533,0.13,0.637,0.643,1.8e-06,-6.571,0.0519,97.008,0.533,4.0,200690.0
534,0.768,0.561,0.431,1.42e-05,-8.81,0.0578,143.875,0.137,10.0,242013.0
535,0.0697,0.614,0.934,0.0,-3.709,0.07,116.001,0.436,9.0,174760.0
536,0.0237,0.676,0.771,7e-06,-3.675,0.0483,99.048,0.569,8.0,207133.0
537,0.345,0.838,0.525,1.92e-06,-3.562,0.0665,144.981,0.884,10.0,134256.0
538,0.343,0.656,0.627,2.17e-05,-6.627,0.0379,99.933,0.481,7.0,167066.0
539,0.0563,0.399,0.491,0.00089,-10.778,0.0538,91.066,0.151,6.0,210463.0
540,0.0558,0.627,0.618,0.0,-8.529,0.0437,82.03,0.848,2.0,197443.0
541,0.618,0.56,0.473,0.0,-7.23,0.0533,109.414,0.441,5.0,175345.0
542,0.034,0.796,0.798,4.19e-05,-6.312,0.0317,116.032,0.942,1.0,202735.0
543,0.0888,0.824,0.764,0.00294,-4.175,0.0854,107.998,0.881,5.0,172627.0
544,0.578,0.604,0.366,0.0,-7.519,0.0282,141.981,0.13,5.0,224695.0
545,0.0632,0.707,0.681,5.15e-06,-4.325,0.0668,117.999,0.646,0.0,200455.0
546,0.013,0.714,0.472,4.51e-06,-7.375,0.0864,131.121,0.238,2.0,156943.0
547,0.173,0.548,0.735,0.0,-7.572,0.236,101.252,0.498,11.0,162587.0
548,0.785,0.667,0.373,0.0,-9.389,0.05,124.148,0.0823,4.0,169266.0
549,0.727,0.539,0.508,0.0,-6.05,0.0288,101.358,0.227,10.0,177720.0
550,0.167,0.73,0.729,1.39e-06,-3.434,0.0884,113.011,0.467,4.0,221820.0
551,0.111,0.902,0.582,3.18e-06,-5.902,0.109,107.005,0.332,5.0,173948.0
552,0.818,0.45,0.329,0.00109,-12.603,0.0441,71.884,0.266,9.0,183624.0
553,0.534,0.753,0.505,2.58e-06,-7.621,0.255,91.972,0.419,9.0,197437.0
554,0.0372,0.697,0.683,0.0,-2.881,0.117,96.133,0.603,1.0,186987.0
555,0.297,0.61,0.508,0.0,-6.682,0.152,178.818,0.758,8.0,137876.0
556,0.278,0.612,0.57,0.0,-6.642,0.0347,77.004,0.334,11.0,197293.0
557,0.192,0.695,0.762,0.00244,-3.497,0.0395,120.042,0.553,0.0,215280.0
558,0.121,0.7,0.872,7.08e-06,-5.896,0.0666,125.03,0.761,10.0,190302.0
559,0.0228,0.41,0.611,0.0,-8.271,0.0467,185.727,0.0899,4.0,184448.0
560,0.423,0.665,0.699,0.0,-5.265,0.0578,124.896,0.585,11.0,190932.0
561,0.584,0.357,0.425,0.0,-7.301,0.0333,102.078,0.27,5.0,198040.0
562,0.452,0.809,0.547,0.0,-7.305,0.0614,94.992,0.718,9.0,198973.0
563,0.0368,0.78,0.689,9.69e-06,-5.668,0.141,115.042,0.642,7.0,225389.0
564,0.156,0.759,0.605,0.0,-7.737,0.0433,121.049,0.64,7.0,158900.0
565,0.74,0.652,0.557,0.0,-5.714,0.0318,150.073,0.483,1.0,169354.0
566,0.0123,0.793,0.793,0.0,-4.521,0.083,123.95,0.679,11.0,183290.0
567,0.021,0.672,0.855,0.0,-3.764,0.0397,123.056,0.646,9.0,182200.0
568,0.00146,0.514,0.73,9.54e-05,-5.934,0.0598,171.005,0.334,1.0,200040.0
569,0.223,0.815,0.518,0.0,-6.594,0.0897,151.891,0.877,7.0,177667.0
570,0.239,0.715,0.605,1.41e-05,-5.128,0.0428,122.956,0.454,0.0,212733.0
571,0.264,0.787,0.673,3.35e-06,-4.583,0.159,110.962,0.779,11.0,237893.0
572,0.0427,0.842,0.734,0.0,-5.065,0.0588,137.958,0.952,1.0,181027.0
573,0.138,0.538,0.742,4.67e-05,-5.355,0.114,96.107,0.25,2.0,272373.0
574,0.147,0.73,0.758,0.0,-4.888,0.0653,120.041,0.877,1.0,206493.0
575,0.0575,0.687,0.887,2.21e-06,-5.04,0.0826,114.941,0.853,1.0,278282.0
576,0.17,0.53,0.538,2.83e-06,-6.672,0.0335,148.051,0.288,5.0,233654.0
577,0.855,0.807,0.396,0.0,-7.415,0.0545,91.159,0.7,11.0,189486.0
578,0.0192,0.599,0.887,1.21e-06,-3.967,0.0984,170.918,0.881,4.0,193837.0
579,0.0215,0.523,0.687,2.86e-06,-5.601,0.105,90.036,0.711,7.0,217480.0
580,0.0337,0.664,0.708,0.0,-4.154,0.0474,103.07,0.742,8.0,174800.0
581,0.132,0.694,0.712,0.0,-3.923,0.046,98.023,0.799,7.0,201122.0
582,0.171,0.753,0.657,0.0,-3.061,0.0449,107.01,0.437,7.0,184732.0
583,0.00175,0.666,0.728,4.26e-06,-5.808,0.0419,122.996,0.51,7.0,204878.0
584,0.127,0.706,0.524,0.00129,-8.804,0.026,111.991,0.296,6.0,183183.0
585,0.0663,0.818,0.823,1.17e-05,-3.563,0.2,128.136,0.52,11.0,160794.0
586,0.0151,0.693,0.678,5.71e-06,-7.159,0.0324,103.952,0.404,8.0,228267.0
587,0.037,0.791,0.862,2.19e-05,-3.24,0.11,123.994,0.592,9.0,214847.0
588,0.695,0.445,0.537,1.65e-05,-8.532,0.04,122.769,0.131,4.0,244360.0
589,0.296,0.669,0.742,0.0,-3.518,0.0441,101.982,0.716,1.0,203472.0
590,0.0722,0.383,0.637,0.0,-6.993,0.0703,177.913,0.0827,3.0,260773.0
591,0.697,0.553,0.586,0.0,-6.319,0.0362,126.684,0.443,11.0,196373.0
592,0.191,0.687,0.792,0.0,-2.749,0.0452,100.015,0.671,5.0,214290.0
593,0.193,0.579,0.904,0.0,-2.729,0.0618,82.014,0.681,5.0,190947.0
594,0.621,0.728,0.563,0.0,-8.053,0.134,100.017,0.352,1.0,217707.0
595,0.0684,0.72,0.706,0.0,-4.719,0.0473,133.002,0.62,1.0,187436.0
596,0.0403,0.836,0.544,0.0,-5.975,0.0943,97.028,0.51,7.0,217947.0
597,0.0575,0.741,0.667,0.0,-5.445,0.134,112.956,0.595,10.0,223504.0
598,0.0954,0.575,0.758,0.0,-5.029,0.0618,144.107,0.493,1.0,182623.0
599,0.403,0.568,0.824,0.0,-4.613,0.0299,108.625,0.753,9.0,174760.0
600,0.037,0.759,0.54,0.0,-6.039,0.0287,116.947,0.75,9.0,190960.0
601,0.0498,0.617,0.635,1.44e-05,-6.769,0.0317,103.019,0.446,11.0,247160.0
